,Unnamed: 0,RDS2,RDS2.1,RDS2.2,RDS2.3,RDS2.4,RDS2.5,RDS2.6,RDS2.7,RDS2.8,RDS2.9,RDS2.10,RDS2.11,RDS2.12,RDS2.13,RDS2.14,RDS2.15,RDS2.16,RDS2.17,RDS2.18,RDS2.19,RDS2.20,RDS2.21,RDS2.22,RDS2.23,RDS2.24,RDS2.25,RDS2.26,RDS2.27,RDS2.28,RDS2.29,RDS2.30,RDS2.31,RDS2.32,RDS2.33,RDS2.34,RDS2.35,RDS2.36,RDS2.37,RDS2.38,RDS2.39,RDS2.40,RDS2.41,RDS2.42,RDS2.43,RDS2.44,RDS2.45,RDS2.46,RDS2.47,RDS2.48,RDS2.49,RDS2.50,RDS2.51,RDS2.52,RDS2.53,RDS2.54,RDS2.55,RDS2.56,RDS2.57,RDS2.58,RDS2.59,RDS2.60,RDS2.61,RDS2.62,RDS2.63,RDS2.64,RDS2.65,RDS2.66,RDS2.67,RDS2.68,RDS2.69,RDS2.70,RDS2.71,RDS2.72,RDS2.73,RDS2.74,RDS2.75,RDS2.76,RDS2.77,RDS2.78,RDS2.79,RDS2.80,RDS2.81,RDS2.82,RDS2.83,RDS2.84,RDS2.85,RDS2.86,RDS2.87,RDS2.88,RDS2.89,RDS2.90,RDS2.91
80,,540.1396,470.6747,470.9182,470.79645,486.0015,486.0273,486.0144,478.9686,479.0128,478.9907,69665.61,505.83,394941.0,459.0489,459.5482,459.29855,469.4571,473.8734,471.66525,467.2506,468.5292,467.8899,473.6978,475.0961,474.39694999999995,472.0175,473.1555,472.5865,481.1576,482.8201,481.98885,479.7314,479.0001,479.36575,491.751,492.0582,491.90459999999996,480.9947,480.0934,480.54404999999997,490.5332,489.076,489.80460000000005,482.9997,484.9045,483.9521,489.5911,490.3784,489.98474999999996,483.4984,482.999,483.2487,469.6758,480.4707,475.07325000000003,291.3618,291.7978,291.5798,113.4046,113.5408,113.4727,286.7355,285.54769999999996,286.1416,114.699,114.8206,114.7598,275.0229,282.6979,278.8604,114.0386,113.8488,113.9437,279.9874,278.175,279.0812,113.7131,113.9414,113.82725,112.55281803021842,112.01981362630579,114.60048647237085,10092.0,10473.0,2013.0,7821.0,2308.0,8409.0,111.19056206792906,111.77246768860836,111.21202470565528,111.80081065431384
81,,543.7101,470.629,470.8869,470.75795000000005,485.9922,486.0672,486.02970000000005,478.9496,479.0217,478.98564999999996,69603.61,504.1,393211.0,459.0463,459.5448,459.29555,469.4317,473.9183,471.67499999999995,467.2162,468.493,467.8546,473.6444,475.1009,474.37265,471.9423,473.1254,472.53385000000003,481.0608,482.7818,481.9213,479.615,478.9863,479.30065,491.5654,492.2997,491.93255,480.9897,480.0976,480.54365,490.5937,489.1628,489.87825,483.0005,484.9067,483.9536,489.6291,490.3974,490.01324999999997,483.5014,482.9975,483.24945,469.6298,480.6843,475.15705,290.5541,290.97270000000003,290.7634,113.4968,113.5412,113.519,285.91999999999996,284.755,285.3375,114.7283,114.8374,114.78285,274.64869999999996,281.86289999999997,278.2558,114.0757,113.8734,113.97455,279.11080000000004,277.32349999999997,278.21715,113.7428,113.9804,113.8616,112.57784150310165,112.03624779832543,114.6501181311287,10245.0,10633.0,2014.0,7923.0,2309.0,8514.0,111.1877836984409,111.7708703374778,111.20889564721536,111.79861243109674
82,,543.9303,470.5369,470.727,470.63194999999996,485.9621,486.1055,486.03380000000004,478.9016,478.9738,478.93769999999995,69589.49,500.72,389831.0,459.0592,459.558,459.30859999999996,469.3457,473.0533,471.1995,467.148,468.3734,467.76070000000004,473.4828,474.9419,474.21235,471.8109,472.9429,472.3769,480.7967,482.381,481.58885,479.4141,478.9915,479.2028,491.1799,492.5166,491.84825,481.004,480.0952,480.5496,490.6634,489.2408,489.9521,483.0004,484.903,483.9517,489.7225,490.4597,490.0911,483.5024,483.0083,483.25535,469.2221,480.7588,474.99045,290.7993,291.2484,291.02385,113.4848,113.5359,113.51035,286.2069,285.0632,285.63505,114.7433,114.8779,114.8106,274.5813,282.14750000000004,278.3644,114.1077,113.8905,113.9991,279.39070000000004,277.6123,278.5015,113.7712,113.9948,113.883,112.60282930291007,112.05265854204436,114.69958358744137,10232.0,10618.0,1968.0,7930.0,2309.0,8517.0,111.18347989329118,111.7725521193558,111.20919387075283,111.80003806985819
83,,541.6197999999999,470.4593,470.6393,470.5493,485.8895,486.1015,485.9955,478.8346,478.9324,478.8835,69424.42,501.81,390921.0,459.0479,459.5486,459.29825000000005,469.3014,472.7243,471.01285,467.111,468.3211,467.71605,473.3756,474.8647,474.12015,471.7106,472.8557,472.28315,480.5856,482.255,481.4203,479.1778,478.999,479.0884,490.7145,492.3979,491.5562,481.0026,480.0933,480.54795,490.7635,489.1824,489.97294999999997,483.0006,484.9052,483.9529,489.7759,490.5023,490.1391,483.4997,482.9998,483.24975,468.8895,481.0075,474.94849999999997,291.61379999999997,292.041,291.8274,113.4866,113.5376,113.5121,287.0028,285.8298,286.4163,114.7557,114.8761,114.8159,275.272,282.9146,279.0933,114.1267,113.9045,114.0156,280.1263,278.37710000000004,279.2517,113.7632,114.0174,113.8903,112.62769581426409,112.06898962954078,114.74798114894698,10189.0,10567.0,2015.0,7917.0,2308.0,8493.0,111.18892637428061,111.77455844413574,111.21011859219587,111.80164498852334
84,,542.3688,470.3759,470.5562,470.46605,485.8541,486.0912,485.97265000000004,478.7815,478.8889,478.8352,68852.89,501.98,391091.0,459.0489,459.5506,459.29975,469.3195,473.2288,471.27414999999996,467.0613,468.2604,467.66085,473.2745,474.7547,474.0146,471.6476,472.7535,472.20055,480.4358,482.1122,481.274,479.0539,478.9962,479.02504999999996,490.607,492.4417,491.52435,480.9961,480.0955,480.5458,490.7508,489.1313,489.94105,483.0014,484.9071,483.95425,489.7462,490.4904,490.1183,483.5039,483.0014,483.25265,468.9799,481.0634,475.02165,291.1272,291.5462,291.3367,113.4774,113.5297,113.50355,286.54089999999997,285.3838,285.96235,114.7364,114.8337,114.78505,274.40319999999997,282.5173,278.46025,114.1074,113.8891,113.99825,279.73220000000003,277.9773,278.85475,113.7458,114.0024,113.8741,112.6530022935409,112.08560966607955,114.7972283163632,10371.0,10752.0,2010.0,8085.0,2302.0,8674.0,111.18508771929825,111.77719298245614,111.20590170096796,111.80471760172917
85,,554.5261,470.6203,470.8268,470.72355,485.9302,486.0374,485.9838,478.918,478.9784,478.94820000000004,70517.8,507.73,396841.0,459.0434,459.538,459.2907,469.6738,473.731,471.7024,467.3618,468.5507,467.95625,473.5223,474.9969,474.2596,471.9577,473.1013,472.5295,480.8242,482.4523,481.63824999999997,479.3618,478.9763,479.16904999999997,490.9499,491.9797,491.46479999999997,481.0168,480.0927,480.55475,490.737,489.1497,489.94335,482.9995,484.9047,483.9521,489.6461,490.4347,490.0404,483.5,483.0031,483.25155,469.3235,480.6759,474.9997,290.6059,291.0239,290.81489999999997,113.421,113.4738,113.4474,286.0605,284.9279,285.4942,114.6019,114.6892,114.64555,274.4528,282.1806,278.31669999999997,114.0066,113.8121,113.90935,279.4628,277.71410000000003,278.58844999999997,113.6948,113.9494,113.8221,112.67859177921126,112.10241556713747,114.84606141487542,10461.0,10871.0,2095.0,8136.0,2400.0,8730.0,111.19169082125603,111.77536231884058,111.22755741127348,111.80102230483271
86,,565.4181,471.0586,471.2165,471.13755000000003,486.0596,485.9868,486.0232,479.1548,479.1193,479.13705000000004,72305.04,515.0799999999999,404191.0,459.0478,459.5463,459.29705,470.2512,474.7491,472.50014999999996,467.8137,468.9435,468.3786,473.9758,475.4175,474.69665,472.554,473.6276,473.09079999999994,481.5884,483.0844,482.3364,479.9806,479.0008,479.4907,491.7542,491.6209,491.68755,480.996,480.0963,480.54615,490.6011,489.1571,489.8791,482.9997,484.9044,483.95205,489.4954,490.3401,489.91775,483.4991,483.0017,483.2504,469.5214,480.6835,475.10245,290.3242,290.7146,290.5194,113.3541,113.3813,113.3677,285.8397,284.7312,285.28544999999997,114.4371,114.5174,114.47725,274.4185,282.159,278.28875,113.8827,113.715,113.79885,279.5265,277.77840000000003,278.65245,113.6294,113.87,113.7497,112.7048162456134,112.1196384919484,114.89609602479032,10704.0,11138.0,2291.0,8170.0,2625.0,8787.0,111.20579628056264,111.76078542433683,111.25666156202143,111.78679604606874
87,,561.4268999999999,470.8156,470.9821,470.89885000000004,485.9623,485.9717,485.967,479.0004,479.0091,479.00475,71400.03,517.5,406611.0,459.0606,459.5655,459.31305,470.1313,474.8289,472.4801,467.5839,468.743,468.16345,473.6789,475.2219,474.4504,472.2514,473.3765,472.81395,481.1779,482.7053,481.9416,479.6563,478.9457,479.301,491.4041,491.6164,491.51025000000004,480.9789,480.0948,480.53685,490.6203,489.1487,489.8845,483.0007,484.9044,483.95255,489.485,490.3277,489.90635,483.4989,482.9992,483.24905,469.2888,480.9104,475.0996,290.2671,290.63620000000003,290.45165,113.3604,113.3662,113.3633,285.8147,284.663,285.23885,114.4271,114.5078,114.46745,273.779,282.0827,277.93084999999996,113.8609,113.695,113.77795,279.5428,277.7545,278.64865,113.6007,113.8331,113.7169,112.73155202608795,112.13719722240315,114.94730743874658,10935.0,11353.0,2539.0,8084.0,2903.0,8710.0,111.22431633407243,111.73660384331116,111.25635846111469,111.76489948407756
88,,543.9135,470.2508,470.4753,470.36305000000004,485.6768,485.9146,485.7957,478.6428,478.7685,478.70565,68382.32,517.4100000000001,406521.0,459.348,459.8495,459.59875,469.625,473.994,471.8095,467.0784,468.3108,467.6946,472.9868,474.619,473.8029,471.474,472.6537,472.06385,479.9669,481.6667,480.8168,478.548,478.733,478.6405,489.9977,491.4543,490.726,481.0001,480.0931,480.5466,490.7544,489.1501,489.95225,482.9996,484.9048,483.9522,489.6038,490.4021,490.00295,483.4984,482.998,483.2482,469.0447,480.9699,475.0073,290.89300000000003,291.26390000000004,291.07845,113.4302,113.4514,113.4408,286.3881,285.2011,285.7946,114.604,114.6943,114.64915,273.7892,282.47159999999997,278.1304,114.0129,113.8126,113.91275,279.8082,278.0122,278.91020000000003,113.6835,113.9323,113.8079,112.75654458230635,112.15361108989548,114.99367226450678,10229.0,10620.0,2049.0,7895.0,2336.0,8490.0,111.19153983000594,111.76932200039533,111.2117232848035,111.79731658578362
89,,540.6832999999999,470.4948,470.6782,470.5865,485.7053,485.9515,485.8284,478.7599,478.8728,478.81635,68124.79,514.12,403231.0,459.5403,460.0427,459.79150000000004,469.8836,474.1523,472.01795000000004,467.3254,468.538,467.9317,473.2359,474.8404,474.03815,471.7214,472.8831,472.30225,480.2126,481.8645,481.03855,478.8251,478.9223,478.8737,490.2141,491.6836,490.94885,481.0017,480.095,480.54835,490.6364,489.0527,489.84455,482.9989,484.9049,483.9519,489.5675,490.328,489.94775,483.501,482.9999,483.25045,468.8923,480.7641,474.8282,290.466,290.84630000000004,290.65615,113.3981,113.4303,113.4142,285.9411,284.7817,285.3614,114.6006,114.6947,114.64765,273.6839,282.0446,277.86424999999997,114.021,113.8226,113.9218,279.3844,277.56100000000004,278.47270000000003,113.7153,113.9561,113.8357,112.78128267059103,112.16985783550928,115.0383207742922,10119.0,10513.0,2070.0,7751.0,2369.0,8328.0,111.19574340527578,111.76338928856914,111.21707363968467,111.78994424149202
90,,541.4102,470.6273,470.8065,470.7169,485.7859,485.9979,485.8919,478.8541,478.9518,478.90295000000003,68354.4,514.3,403411.0,459.5399,460.0419,459.79089999999997,469.9563,474.6375,472.2969,467.4029,468.6348,468.01885,473.4407,474.9966,474.21865,471.851,473.0338,472.4424,480.5062,482.1149,481.31055,479.0723,478.9846,479.02845,490.6041,491.9613,491.2827,481.0032,480.0974,480.5503,490.6236,489.0876,489.8556,482.999,484.9034,483.9512,489.5873,490.3404,489.96385,483.5003,482.9973,483.24879999999996,468.8558,480.4264,474.6411,290.7422,291.11220000000003,290.92719999999997,113.3229,113.48,113.40145,286.15790000000004,284.9989,285.5784,114.6717,114.7641,114.7179,274.36080000000004,282.1782,278.2695,114.0924,113.8862,113.9893,279.41319999999996,277.6341,278.52365,113.781,114.0175,113.89925,112.80595892554601,112.18606397206847,115.08498037071412,10091.0,10487.0,2053.0,7737.0,2352.0,8312.0,111.19458917835671,111.76412825651303,111.21597918272937,111.79038164996145
91,,541.424,470.6848,470.8844,470.7846,485.8394,486.0313,485.93534999999997,478.9026,479.0045,478.95355,68791.91,516.55,405661.0,459.5402,460.0399,459.79005,469.9285,474.3366,472.13255,467.4355,468.6726,468.05404999999996,473.531,475.1508,474.34090000000003,471.9099,473.1235,472.5167,480.6309,482.3198,481.47535,479.1959,478.9996,479.09775,490.9026,492.0735,491.48805000000004,480.9962,480.0961,480.54615,490.6305,489.1251,489.8778,483.0004,484.9059,483.95315,489.6177,490.4026,490.01015,483.5022,483.0029,483.25255000000004,468.6483,480.7614,474.70484999999996,291.26279999999997,291.64279999999997,291.4528,113.353,113.5053,113.42914999999999,286.66790000000003,285.4787,286.0733,114.7064,114.7945,114.75045,274.6409,282.64250000000004,278.6417,114.1283,113.9197,114.024,279.85130000000004,278.0552,278.95325,113.8125,114.0527,113.9326,112.83068036639577,112.20229978447526,115.13174063586952,10114.0,10506.0,2056.0,7762.0,2355.0,8331.0,111.19444166749975,111.76487053883835,111.21587301587302,111.7907647907648
92,,541.5062,471.03,471.2126,471.1213,486.1802,486.3944,486.2873,479.2479,479.3541,479.30100000000004,69083.99,518.04,407151.0,459.892,460.3914,460.1417,470.0925,474.7584,472.42544999999996,467.8026,469.0241,468.41335,473.8715,475.5187,474.6951,472.2275,473.4729,472.8502,480.9348,482.6006,481.7677,479.4714,479.3119,479.39165,490.9631,492.3185,491.6408,481.3661,480.459,480.91255,491.0294,489.5224,490.2759,483.3714,485.2759,484.32365,489.982,490.762,490.372,483.8721,483.3736,483.62284999999997,468.8225,481.1053,474.96389999999997,291.4066,291.7735,291.59005,113.3381,113.4869,113.4125,286.8508,285.6395,286.24514999999997,114.6716,114.7618,114.7167,274.7466,282.8135,278.78005,114.0982,113.8903,113.99425,280.0875,278.2733,279.1804,113.7841,114.0126,113.89835,112.85531381366098,112.21847780707357,115.18051965026187,10085.0,10469.0,2045.0,7726.0,2342.0,8296.0,111.19390415079206,111.76348506115902,111.21538907124928,111.7902104653408
93,,541.4587,471.6033,471.8733,471.7383,486.7943,486.9974,486.89585,479.843,479.9843,479.91365,68804.51,524.48,413591.0,460.5175,461.0191,460.76829999999995,470.6326,475.4017,473.01715,468.4059,469.7115,469.0587,474.424,476.1949,475.30944999999997,472.8194,474.1455,473.48245,481.4887,483.2755,482.38210000000004,480.0203,479.9398,479.98005,491.5145,492.7152,492.11485,481.9763,481.0975,481.5369,491.6302,490.1656,490.8979,484.0245,485.9296,484.97704999999996,490.6091,491.4054,491.00725,484.5263,484.0224,484.27435,469.5511,481.8887,475.7199,291.2129,291.5843,291.3986,113.324,113.4718,113.39789999999999,286.6791,285.4664,286.07275,114.6541,114.7349,114.6945,274.65639999999996,282.683,278.6697,114.0879,113.8832,113.98555,279.9576,278.1421,279.04985,113.7794,114.0105,113.89495,112.87991158785137,112.23463240137114,115.22775975748925,10071.0,10454.0,2052.0,7754.0,2350.0,8333.0,111.19487951807228,111.76736947791164,111.21647491056753,111.79493377163298
94,,540.3909,470.9497,471.2869,471.1183,486.4778,486.6811,486.57945,479.4247,479.589,479.50685,66789.51,520.14,409251.0,460.5152,461.0158,460.7655,470.198,474.7833,472.49064999999996,467.968,469.3078,468.6379,473.5567,475.3701,474.4634,472.0639,473.4127,472.7383,480.158,481.9966,481.07730000000004,478.9379,479.0141,478.976,489.7388,491.0446,490.3917,482.0083,481.1087,481.5585,491.8298,490.346,491.0879,484.0246,485.9307,484.97765000000004,490.6085,491.3706,490.98955,484.5214,484.0257,484.27355,469.7955,481.8769,475.83619999999996,290.8166,291.1997,291.00815,113.2685,113.4182,113.34335,286.3265,285.1396,285.73305,114.58539999999999,114.6606,114.623,274.4336,282.44079999999997,278.4372,114.0437,113.841,113.94235,279.7437,277.9528,278.84825,113.7415,113.9665,113.854,112.90475907356549,112.25095099377386,115.27393524310703,10160.0,10559.0,2028.0,7870.0,2323.0,8463.0,111.19076525027366,111.77211662852025,111.21171516079633,111.79938744257274
95,,541.7268,471.2877,471.6774,471.48254999999995,486.763,486.9552,486.8591,479.6956,479.8773,479.78645,67838.84,522.21,411321.0,460.5244,461.0244,460.7744,470.3228,474.8877,472.60524999999996,468.1684,469.5485,468.85845,474.0774,475.9378,475.0076,472.49,473.8635,473.17674999999997,480.9946,482.9179,481.95624999999995,479.8306,479.8843,479.85745,491.2957,492.5358,491.91575,482.0054,481.112,481.55870000000004,491.7379,490.1747,490.9563,484.024,485.928,484.976,490.6472,491.4088,491.028,484.5279,484.028,484.27795000000003,469.9041,481.8762,475.89015,291.247,291.65070000000003,291.44885,113.3239,113.4757,113.3998,286.70029999999997,285.52549999999997,286.11289999999997,114.6762,114.7565,114.71635,274.8207,282.72860000000003,278.77465,114.132,113.9313,114.03165,279.9068,278.1482,279.02750000000003,113.8263,114.0653,113.9458,112.92968028363424,112.26731800466473,115.32201841927755,10190.0,10590.0,2016.0,7937.0,2309.0,8530.0,111.18900684591725,111.77646591923802,111.20975283901136,111.80341635652258
96,,541.8620000000001,471.2232,471.6391,471.43115,486.7478,486.9625,486.85515,479.6618,479.8661,479.76395,67976.13,523.27,412381.0,460.5172,461.0206,460.76890000000003,470.2685,474.4748,472.37165000000005,468.118,469.5145,468.81624999999997,474.0021,475.9124,474.95725,472.4264,473.8236,473.125,480.9136,482.8938,481.90369999999996,479.7572,479.8447,479.80095,491.194,492.6099,491.90195,481.9951,481.1083,481.5517,491.7804,490.1843,490.98235,484.0254,485.9302,484.9778,490.6501,491.442,491.04605000000004,484.525,484.0226,484.2738,469.8397,482.0063,475.923,291.422,291.8346,291.62829999999997,113.3405,113.4895,113.415,286.8564,285.688,286.2722,114.6726,114.7483,114.71045,275.1784,282.9169,279.04765,114.1337,113.931,114.03235,280.1295,278.3234,279.22645,113.8285,114.0692,113.94885,112.9546775962626,112.2837349959305,115.3721681935146,10232.0,10622.0,2036.0,7917.0,2333.0,8503.0,111.19019859697659,111.7712676612983,111.21139758348397,111.7984016744363
97,,541.0268,471.2131,471.6087,471.41089999999997,486.7552,486.9527,486.85395,479.6609,479.8514,479.75615000000005,68146.94,527.0,416111.0,460.5115,461.0102,460.76085,470.2736,474.1761,472.22485,468.1217,469.501,468.81134999999995,473.9673,475.8951,474.9312,472.404,473.7999,473.10195,480.903,482.8286,481.86580000000004,479.7253,479.7679,479.7466,491.1352,492.4452,491.7902,482.0004,481.1097,481.55505,491.8416,490.2241,491.03285000000005,484.0277,485.9297,484.9787,490.6562,491.4475,491.05185,484.528,484.0304,484.2792,469.7584,481.9128,475.8356,291.2238,291.6358,291.4298,113.3628,113.5112,113.437,286.64189999999996,285.46590000000003,286.0539,114.6567,114.7293,114.693,274.73109999999997,282.69730000000004,278.7142,114.1201,113.9202,114.02015,279.9339,278.1166,279.02525,113.819,114.0622,113.9406,112.9801029857888,112.30043312680505,115.42376296092385,10407.0,10802.0,2071.0,8093.0,2373.0,8689.0,111.19036519036518,111.77525252525253,111.21157983350481,111.80235712281358
98,,540.8175,471.2033,471.6423,471.4228,486.7874,486.9776,486.8825,479.6717,479.8753,479.7735,68501.29,528.48,417591.0,460.5255,461.0239,460.77470000000005,470.2687,474.1514,472.21005,468.1114,469.5246,468.818,473.9588,475.916,474.9374,472.4272,473.8269,473.12705000000005,480.9399,482.9248,481.93235000000004,479.7737,479.8681,479.82090000000005,491.3227,492.4827,491.9027,481.9977,481.1062,481.55195000000003,491.8754,490.2225,491.04895,484.0235,485.9305,484.977,490.6633,491.4582,491.06075,484.5232,484.0207,484.27194999999995,469.9724,481.8652,475.91880000000003,291.2241,291.6499,291.437,113.3812,113.5287,113.45495,286.63329999999996,285.4566,286.04495,114.643,114.7206,114.6818,274.7259,282.7138,278.71985,114.1051,113.9101,114.0076,279.91970000000003,278.1326,279.02615000000003,113.8112,114.0504,113.9308,113.00448434332529,112.31644558941153,115.47316745959058,9995.0,10363.0,1855.0,7905.0,2124.0,8489.0,111.17644678267908,111.7885471469041,111.19635193133047,111.81720639875147
99,,545.5676000000001,471.3009,471.7076,471.50425,486.8586,487.0093,486.93395,479.746,479.917,479.8315,68757.74,532.03,421141.0,460.5232,461.0213,460.77225,470.3752,474.6036,472.4894,468.1866,469.5711,468.87885,474.1139,476.0212,475.06755,472.5643,473.9065,473.2354,481.1386,483.0708,482.1047,479.9899,479.9454,479.96765,491.6866,492.7866,492.2366,482.0045,481.1145,481.5595,491.8732,490.236,491.0546,484.0237,485.9274,484.97555,490.6633,491.4801,491.07169999999996,484.5276,484.0269,484.27725,470.2517,481.7943,476.023,291.18690000000004,291.624,291.40545,113.4421,113.53659999999999,113.48935,286.5822,285.4288,286.0055,114.6266,114.7194,114.673,274.7165,282.7126,278.71455000000003,114.0918,113.9078,113.9998,279.9001,278.1133,279.0067,113.8056,114.0481,113.92685,113.03014041873531,112.33329522329748,115.52591372786739,10523.0,10899.0,1943.0,8245.0,2226.0,8856.0,111.17595082597003,111.78121398386477,111.1960511679644,111.81062291434928
100,,549.0354,471.2762,471.7466,471.5114,486.8666,487.0091,486.93785,479.7387,479.9362,479.83745,68698.13,531.26,420371.0,460.5114,461.0118,460.7616,470.3449,474.3305,472.3377,468.1641,469.5732,468.86865,474.0763,476.0189,475.0476,472.5526,473.9092,473.2309,481.1106,483.113,482.1118,479.9737,479.9693,479.9715,491.6861,492.7948,492.24045,481.9941,481.104,481.54904999999997,491.8957,490.216,491.05584999999996,484.025,485.9302,484.9776,490.6698,491.4854,491.0776,484.5249,484.0226,484.27375,470.3513,481.8705,476.1109,291.05150000000003,291.5086,291.28005,113.5416,113.5477,113.54465,286.4392,285.2991,285.86915,114.612,114.687,114.6495,274.3059,282.6079,278.4569,114.0748,113.8933,113.98405,279.807,278.02459999999996,278.9158,113.7952,114.0452,113.9202,113.05603193643914,112.35029948396824,115.57895697989086,10620.0,10998.0,1953.0,8378.0,2238.0,8998.0,111.17527833285754,111.78665905414407,111.19537062551667,111.81629466335997
